pais_id,año,basura_id,cantidad
bs,2023,b9,354.0
bs,2023,b3,1925.0
bs,2023,b10,1426.0
bs,2023,b11,660.0
bs,2023,b12,412.0
bs,2023,b13,597.0
bs,2023,b14,535.0
bs,2023,b15,0.0
bs,2023,b1,0.0
bs,2023,b2,0.0
bs,2023,b16,407.0
bs,2023,b17,1526.0
bw,2023,b9,0.0
bw,2023,b3,0.0
bw,2023,b10,0.0
bw,2023,b11,0.0
bw,2023,b12,0.0
bw,2023,b13,0.0
bw,2023,b14,0.0
bw,2023,b15,0.0
bw,2023,b1,0.0
bw,2023,b2,0.0
bw,2023,b16,0.0
bw,2023,b17,0.0
bz,2020,b9,40.0
bz,2020,b3,58.0
bz,2020,b10,174.0
bz,2020,b11,134.0
bz,2020,b12,54.0
bz,2020,b13,0.0
bz,2020,b14,48.0
bz,2020,b15,390.0
bz,2020,b1,44.0
bz,2020,b2,16.0
bz,2020,b16,12.0
bz,2020,b17,0.0
bz,2021,b9,135.0
bz,2021,b3,468.0
bz,2021,b10,441.0
bz,2021,b11,421.0
bz,2021,b12,1008.0
bz,2021,b13,0.0
bz,2021,b14,201.0
bz,2021,b15,485.0
bz,2021,b1,209.0
bz,2021,b2,160.0
bz,2021,b16,0.0
bz,2021,b17,156.0
bz,2022,b9,931.0
bz,2022,b3,5860.0
bz,2022,b10,5176.0
bz,2022,b11,4790.0
bz,2022,b12,3078.0
bz,2022,b13,2937.0
bz,2022,b14,1518.0
bz,2022,b15,0.0
bz,2022,b1,0.0
bz,2022,b2,0.0
bz,2022,b16,1906.0
bz,2022,b17,1240.0
bz,2023,b9,451.0
bz,2023,b3,4992.0
bz,2023,b10,7106.0
bz,2023,b11,2166.0
bz,2023,b12,3068.0
bz,2023,b13,1717.0
bz,2023,b14,1004.0
bz,2023,b15,0.0
bz,2023,b1,0.0
bz,2023,b2,0.0
bz,2023,b16,969.0
bz,2023,b17,1583.0
ca,2020,b9,75541.0
ca,2020,b3,6195.0
ca,2020,b10,10316.0
ca,2020,b11,18470.0
ca,2020,b12,6920.0
ca,2020,b13,0.0
ca,2020,b14,4098.0
ca,2020,b15,530.0
ca,2020,b1,2807.0
ca,2020,b2,8562.0
ca,2020,b16,2029.0
ca,2020,b17,0.0
ca,2021,b9,88513.0
ca,2021,b3,9559.0
ca,2021,b10,22816.0
ca,2021,b11,28984.0
ca,2021,b12,13001.0
ca,2021,b13,0.0
ca,2021,b14,9160.0
ca,2021,b15,567.0
ca,2021,b1,5986.0
ca,2021,b2,14036.0
ca,2021,b16,0.0
ca,2021,b17,6728.0
ca,2022,b9,280873.0
ca,2022,b3,8176.0
ca,2022,b10,13159.0
ca,2022,b11,18287.0
ca,2022,b12,360.0
ca,2022,b13,5910.0
ca,2022,b14,4637.0
ca,2022,b15,0.0
ca,2022,b1,0.0
ca,2022,b2,0.0
ca,2022,b16,2329.0
ca,2022,b17,169.0
ca,2023,b9,84855.0
ca,2023,b3,5500.0
ca,2023,b10,13553.0
ca,2023,b11,17131.0
ca,2023,b12,2562.0
ca,2023,b13,2694.0
ca,2023,b14,3641.0
ca,2023,b15,0.0
